34815	19790924,	0000,	,	TD,	25.6N,	88.0W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34816	19790924,	0600,	,	TD,	26.0N,	87.3W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34817	19790924,	1200,	,	EX,	26.4N,	86.7W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34818	AL161979,			UN	NAMED,	21,														
34819	19790916,	1200,	,	TD,	15.6N,	48.5W,	20,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34820	19790916,	1800,	,	TD,	16.2N,	49.2W,	20,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34821	19790917,	0000,	,	TD,	17.0N,	50.0W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34822	19790917,	0600,	,	TD,	17.9N,	50.6W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34823	19790917,	1200,	,	TD,	19.0N,	51.0W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34824	19790917,	1800,	,	TD,	19.8N,	51.5W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34825	19790918,	0000,	,	TD,	20.8N,	51.6W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34826	19790918,	0600,	,	TD,	21.7N,	51.6W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34827	19790918,	1200,	,	TD,	22.4N,	51.7W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34828	19790918,	1800,	,	TD,	23.0N,	51.6W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34829	19790919,	0000,	,	TD,	25.6N,	51.6W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34830	19790919,	0600,	,	TD,	27.0N,	51.5W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34831	19790919,	1200,	,	TD,	28.8N,	51.5W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34832	19790919,	1800,	,	TD,	30.2N,	51.5W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34833	19790920,	0000,	,	TD,	32.1N,	51.2W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34834	19790920,	0600,	,	TD,	34.0N,	51.0W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34835	19790920,	1200,	,	TD,	35.9N,	50.4W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34836	19790920,	1800,	,	TD,	37.1N,	50.0W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34837	19790921,	0000,	,	TD,	39.0N,	49.0W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34838	19790921,	0600,	,	TD,	40.2N,	48.1W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34839	19790921,	1200,	,	TD,	41.8N,	47.0W,	20,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34840	AL171979,			UN	NAMED,	33,														
34841	19791012,	1200,	,	TD,	16.9N,	87.3W,	20,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34842	19791012,	1800,	,	TD,	17.2N,	87.1W,	20,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34843	19791013,	0000,	,	TD,	17.6N,	86.9W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34844	19791013,	0600,	,	TD,	17.9N,	86.4W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34845	19791013,	1200,	,	TD,	18.0N,	86.0W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
